trace_id,anomaly_score,anomaly_label,if_baseline_anom,if_tuned_score,if_tuned_anom,pca_km_score,pca_km_anom,ae_score,ae_anom
blk_-4741127506068309449,0.0741876381520109,1,0,-0.0534682716227797,0,0.0031948881789113,0,5.905221484399122e-07,0
blk_-476906696485288376,0.0741876381520109,1,0,-0.0534682716227797,0,0.0031948881789113,0,5.905221484399122e-07,0
blk_-4775386099844009890,0.0627265962893069,1,0,-0.0290494612880661,0,0.0264192026226587,0,5.140848334651445e-07,0
blk_-4779205255695723216,0.0586857855716618,1,0,-0.0434591955082542,0,0.0,0,0.0,0
blk_-4794867979917102672,0.0741876381520109,1,0,-0.0534682716227797,0,0.0031948881789113,0,5.905221484399122e-07,0
blk_-4799092443170733505,0.0586857855716618,1,0,-0.0434591955082542,0,0.0,0,0.0,0
blk_-4801855948459616884,0.0225509552560345,1,0,-0.0,0,0.0124056889851394,0,2.8738087525154508e-06,0
blk_-4831379247767940447,0.0677379880115754,1,0,-0.026068258410184,0,0.025927968433013,0,2.01126750255982e-06,0
blk_-4841792440390267307,-0.0005874360791319,-1,1,-0.0070004121605691,0,0.0346988365072883,0,3.676010131853065e-05,1
blk_-4844505495441326897,0.0623470336903844,1,0,-0.0354482806213646,0,0.0538247808021749,0,3.3699832493999305e-06,0
blk_-4846710336436578833,0.0627265962893069,1,0,-0.0290494612880661,0,0.0264192026226587,0,5.140848334651445e-07,0
blk_-4853183643928986291,0.0586857855716618,1,0,-0.0434591955082542,0,0.0,0,0.0,0
blk_-4854562124894030819,0.0677379880115754,1,0,-0.026068258410184,0,0.025927968433013,0,2.01126750255982e-06,0
blk_-4861262918414696307,0.0677379880115754,1,0,-0.026068258410184,0,0.025927968433013,0,2.01126750255982e-06,0
blk_-4875138366845786590,0.0741876381520109,1,0,-0.0534682716227797,0,0.0031948881789113,0,5.905221484399122e-07,0
blk_-488298625688742454,0.0225509552560345,1,0,-0.0,0,0.0124056889851394,0,2.8738087525154508e-06,0
blk_-490230821467544285,0.0538306922825915,1,0,-0.0355085673533708,0,0.0167452514722913,0,1.0116425926287154e-06,0
blk_-4917866339076366459,0.0586857855716618,1,0,-0.0434591955082542,0,0.0,0,0.0,0
blk_-4935573595350235765,0.0627265962893069,1,0,-0.0290494612880661,0,0.0264192026226587,0,5.140848334651445e-07,0
blk_-4937215748597091532,0.0586857855716618,1,0,-0.0434591955082542,0,0.0,0,0.0,0
blk_-4941547144875557718,0.0623470336903844,1,0,-0.0354482806213646,0,0.0538247808021749,0,3.3699832493999305e-06,0
blk_-4945182943709543868,0.0741876381520109,1,0,-0.0534682716227797,0,0.0031948881789113,0,5.905221484399122e-07,0
blk_-4954795063440871977,0.0538306922825915,1,0,-0.0355085673533708,0,0.0167452514722913,0,1.0116425926287154e-06,0
blk_-4956232013010963754,0.0677379880115754,1,0,-0.026068258410184,0,0.025927968433013,0,2.01126750255982e-06,0
blk_-4967783186426171722,0.0677379880115754,1,0,-0.026068258410184,0,0.025927968433013,0,2.01126750255982e-06,0
blk_-4970213618915792510,0.0741876381520109,1,0,-0.0534682716227797,0,0.0031948881789113,0,5.905221484399122e-07,0
blk_-4980916519894289629,-0.0526229799070453,-1,1,0.086631471779147,1,0.0846628103085103,1,0.0006699917316526,1
blk_-4984504651603069357,-0.0526229799070453,-1,1,0.086631471779147,1,0.0846628103085103,1,0.0006699917316526,1
blk_-5003122231679852524,0.0677379880115754,1,0,-0.026068258410184,0,0.025927968433013,0,2.01126750255982e-06,0
blk_-500534246236005335,0.0225509552560345,1,0,-0.0,0,0.0124056889851394,0,2.8738087525154508e-06,0
blk_-5005618994659797504,0.0538306922825915,1,0,-0.0355085673533708,0,0.0167452514722913,0,1.0116245421527834e-06,0
blk_-5009020203888190378,0.0677379880115754,1,0,-0.026068258410184,0,0.025927968433013,0,2.011275464490268e-06,0
blk_-5009274684359267777,0.0741876381520109,1,0,-0.0534682716227797,0,0.0031948881789113,0,5.905221484399122e-07,0
blk_-5012639079435860269,0.0741876381520109,1,0,-0.0534682716227797,0,0.0031948881789113,0,5.905221484399122e-07,0
blk_-5014786445735476734,0.0623470336903844,1,0,-0.0354482806213646,0,0.0538247808021749,0,3.3699832493999305e-06,0
blk_-5029807829679779067,0.0677379880115754,1,0,-0.026068258410184,0,0.025927968433013,0,2.01126750255982e-06,0
blk_-5045144756510626150,0.0627265962893069,1,0,-0.0290494612880661,0,0.0264192026226587,0,5.140848334651445e-07,0
blk_-5057534532247887258,0.0677379880115754,1,0,-0.026068258410184,0,0.025927968433013,0,2.01126750255982e-06,0
blk_-5073870177832699716,0.0586857855716618,1,0,-0.0434591955082542,0,0.0,0,0.0,0
blk_-5078186985701364847,0.0677379880115754,1,0,-0.026068258410184,0,0.025927968433013,0,2.01126750255982e-06,0
blk_-5086369325828333421,-0.0011640211634956,-1,1,0.0014926157011246,1,0.0770400584604388,1,1.4967624543736678e-05,0
blk_-5102453487463005287,0.0586857855716618,1,0,-0.0434591955082542,0,0.0,0,0.0,0
blk_-5124326558394984439,0.0627265962893069,1,0,-0.0290494612880661,0,0.0264192026226587,0,5.140848334651445e-07,0
blk_-5135777574223073423,0.0677379880115754,1,0,-0.026068258410184,0,0.025927968433013,0,2.01126750255982e-06,0
blk_-5140072410813878235,0.0982902243391469,1,0,-0.0785116896028718,0,0.0863753802030928,1,0.0136169459077763,1
blk_-5144503768267321004,0.0677379880115754,1,0,-0.026068258410184,0,0.025927968433013,0,2.01126750255982e-06,0
blk_-5144548163293169177,0.0586857855716618,1,0,-0.0434591955082542,0,0.0,0,0.0,0
blk_-5145508449157510071,0.0677379880115754,1,0,-0.026068258410184,0,0.025927968433013,0,2.01126750255982e-06,0
blk_-5145886774827574591,0.0538306922825915,1,0,-0.0355085673533708,0,0.0167452514722913,0,1.0116425926287154e-06,0
blk_-5159573936338473350,0.0741876381520109,1,0,-0.0534682716227797,0,0.0031948881789113,0,5.905221484399122e-07,0
blk_-518701095493827363,0.0627265962893069,1,0,-0.0290494612880661,0,0.0264192026226587,0,5.140848334651445e-07,0
blk_-5195432543794777448,0.0627265962893069,1,0,-0.0290494612880661,0,0.0264192026226587,0,5.140848334651445e-07,0
blk_-5205950257901523262,0.0623470336903844,1,0,-0.0354482806213646,0,0.0538247808021749,0,3.3699832493999305e-06,0
blk_-5214060566378896158,0.0741876381520109,1,0,-0.0534682716227797,0,0.0031948881789113,0,5.905221484399122e-07,0
blk_-5215520749152394224,0.0586857855716618,1,0,-0.0434591955082542,0,0.0,0,0.0,0
blk_-5217146995455608468,0.0677379880115754,1,0,-0.026068258410184,0,0.025927968433013,0,2.01126750255982e-06,0
blk_-5224756755359850354,0.0677379880115754,1,0,-0.026068258410184,0,0.025927968433013,0,2.01126750255982e-06,0
blk_-522892190802801712,0.0677379880115754,1,0,-0.026068258410184,0,0.025927968433013,0,2.01126750255982e-06,0
blk_-5236578579938215340,0.0627265962893069,1,0,-0.0290494612880661,0,0.0264192026226587,0,5.140848334651445e-07,0
blk_-5236655516146555545,-0.0011640211634956,-1,1,0.0014926157011246,1,0.0770400584604388,1,1.4967624543736678e-05,0
blk_-524128780228307052,0.0741876381520109,1,0,-0.0534682716227797,0,0.0031948881789113,0,5.905221484399122e-07,0
blk_-5255262711039499896,0.0225509552560345,1,0,-0.0,0,0.0124056889851394,0,2.8738087525154508e-06,0
blk_-5263787695149681326,0.0586857855716618,1,0,-0.0434591955082542,0,0.0,0,1.809722577931028e-12,0
blk_-5293091556505218722,0.0538306922825915,1,0,-0.0355085673533708,0,0.0167452514722913,0,1.0116245421527834e-06,0
blk_-5306443381473737599,0.0627265962893069,1,0,-0.0290494612880661,0,0.0264192026226587,0,5.140848334651445e-07,0
blk_-5309211894896608429,0.0627265962893069,1,0,-0.0290494612880661,0,0.0264192026226587,0,5.140848334651445e-07,0
blk_-531469051872229488,0.0538306922825915,1,0,-0.0355085673533708,0,0.0167452514722913,0,1.0116425926287154e-06,0
blk_-5319073033164653435,0.0225509552560345,1,0,-0.0,0,0.0124056889851394,0,2.8738087525154508e-06,0
blk_-5321676321043683563,0.0586857855716618,1,0,-0.0434591955082542,0,0.0,0,0.0,0
blk_-5330522460969948971,0.0741876381520109,1,0,-0.0534682716227797,0,0.0031948881789113,0,5.905221484399122e-07,0
blk_-5340841684362207777,0.0627265962893069,1,0,-0.0290494612880661,0,0.0264192026226587,0,5.140848334651445e-07,0
blk_-5340885607150360719,-0.0005874360791319,-1,1,-0.0070004121605691,0,0.0346988365072883,0,3.676010131853065e-05,1
blk_-5341992729755584578,-0.0011640211634956,-1,1,0.0014926157011246,1,0.0770400584604388,1,1.4967624543736678e-05,0
blk_-5343533992609553091,0.0225509552560345,1,0,-0.0,0,0.0124056889851394,0,2.8738087525154508e-06,0
blk_-5344266425789048231,0.0623470336903844,1,0,-0.0354482806213646,0,0.0538247808021749,0,3.3699832493999305e-06,0
blk_-5352085087037370841,0.0741876381520109,1,0,-0.0534682716227797,0,0.0031948881789113,0,5.905221484399122e-07,0
blk_-5362598472846558076,0.0538306922825915,1,0,-0.0355085673533708,0,0.0167452514722913,0,1.0116425926287154e-06,0
blk_-5363213609331400263,0.0741876381520109,1,0,-0.0534682716227797,0,0.0031948881789113,0,5.905221484399122e-07,0
blk_-5368528328022648701,0.0538306922825915,1,0,-0.0355085673533708,0,0.0167452514722913,0,1.0116425926287154e-06,0
blk_-5382946262718129284,0.0538306922825915,1,0,-0.0355085673533708,0,0.0167452514722913,0,1.0116425926287154e-06,0
blk_-5385105076403314787,0.0627265962893069,1,0,-0.0290494612880661,0,0.0264192026226587,0,5.140848334651445e-07,0
blk_-5400783031085008882,0.0741876381520109,1,0,-0.0534682716227797,0,0.0031948881789113,0,5.905221484399122e-07,0
blk_-5403209762224435166,0.0538306922825915,1,0,-0.0355085673533708,0,0.0167452514722913,0,1.0116425926287154e-06,0
blk_-5404881839098659470,0.0741876381520109,1,0,-0.0534682716227797,0,0.0031948881789113,0,5.905221484399122e-07,0
blk_-5421365489363678155,0.0627265962893069,1,0,-0.0290494612880661,0,0.0264192026226587,0,5.140848334651445e-07,0
blk_-54240672253074715,0.0586857855716618,1,0,-0.0434591955082542,0,0.0,0,0.0,0
blk_-5427918313707752877,0.0741876381520109,1,0,-0.0534682716227797,0,0.0031948881789113,0,5.905221484399122e-07,0
blk_-5429042599096020592,0.0623470336903844,1,0,-0.0354482806213646,0,0.0538247808021749,0,3.3699832493999305e-06,0
blk_-5429479049793046826,0.0623470336903844,1,0,-0.0354482806213646,0,0.0538247808021749,0,3.3699832493999305e-06,0
blk_-5439682406172672049,0.0677379880115754,1,0,-0.026068258410184,0,0.025927968433013,0,2.01126750255982e-06,0
blk_-5442040196315589272,0.0586857855716618,1,0,-0.0434591955082542,0,0.0,0,0.0,0
blk_-5450224419450631495,0.0627265962893069,1,0,-0.0290494612880661,0,0.0264192026226587,0,5.140848334651445e-07,0
blk_-5455316994110506037,0.0741876381520109,1,0,-0.0534682716227797,0,0.0031948881789113,0,5.905221484399122e-07,0
blk_-5471660287004025096,0.0741876381520109,1,0,-0.0534682716227797,0,0.0031948881789113,0,5.905221484399122e-07,0
blk_-5504500392858491441,0.0586857855716618,1,0,-0.0434591955082542,0,0.0,0,1.809722577931028e-12,0
blk_-5511630179413516751,0.0741876381520109,1,0,-0.0534682716227797,0,0.0031948881789113,0,5.905352637669734e-07,0
blk_-5513640508500780385,0.0538306922825915,1,0,-0.0355085673533708,0,0.0167452514722913,0,1.0116425926287154e-06,0
blk_-5534560875087182998,0.0627265962893069,1,0,-0.0290494612880661,0,0.0264192026226587,0,5.140848334651445e-07,0
blk_-5542336029922582303,0.0741876381520109,1,0,-0.0534682716227797,0,0.0031948881789113,0,5.905221484399122e-07,0
blk_-5569558931000121451,0.0586857855716618,1,0,-0.0434591955082542,0,0.0,0,0.0,0
blk_-5580048401594934039,0.0741876381520109,1,0,-0.0534682716227797,0,0.0031948881789113,0,5.905221484399122e-07,0
blk_-5580322334454533924,0.0586857855716618,1,0,-0.0434591955082542,0,0.0,0,0.0,0
blk_-5581540863377925517,0.0225509552560345,1,0,-0.0,0,0.0124056889851394,0,2.8738087525154508e-06,0
blk_-5586529360624346565,0.0627265962893069,1,0,-0.0290494612880661,0,0.0264192026226587,0,5.140848334651445e-07,0
blk_-5587827566367944828,0.0586857855716618,1,0,-0.0434591955082542,0,0.0,0,0.0,0
blk_-5598693099021996971,0.0623470336903844,1,0,-0.0354482806213646,0,0.0538247808021749,0,3.3699832493999305e-06,0
blk_-5603192027616633151,0.0623470336903844,1,0,-0.0354482806213646,0,0.0538247808021749,0,3.3699832493999305e-06,0
blk_-5610308397633191834,0.0586857855716618,1,0,-0.0434591955082542,0,0.0,0,0.0,0
blk_-5613694521084380933,0.0225509552560345,1,0,-0.0,0,0.0124056889851394,0,2.8738087525154508e-06,0
blk_-5623176793330377570,0.0677379880115754,1,0,-0.026068258410184,0,0.025927968433013,0,2.01126750255982e-06,0
blk_-5624558200776510955,0.0538306922825915,1,0,-0.0355085673533708,0,0.0167452514722913,0,1.0116425926287154e-06,0
blk_-562725280853087685,0.0627265962893069,1,0,-0.0290494612880661,0,0.0264192026226587,0,5.140848334651445e-07,0
blk_-5633587983998853189,0.0627265962893069,1,0,-0.0290494612880661,0,0.0264192026226587,0,5.140848334651445e-07,0
blk_-5644397018622018109,0.0627265962893069,1,0,-0.0290494612880661,0,0.0264192026226587,0,5.140848334651445e-07,0
blk_-5646228903161999640,0.0677379880115754,1,0,-0.026068258410184,0,0.025927968433013,0,2.01126750255982e-06,0
blk_-566178736644429906,0.0538306922825915,1,0,-0.0355085673533708,0,0.0167452514722913,0,1.0116425926287154e-06,0
blk_-5668584889663038916,0.0627265962893069,1,0,-0.0290494612880661,0,0.0264192026226587,0,5.140848334651445e-07,0
blk_-5671206752084326639,0.0627265962893069,1,0,-0.0290494612880661,0,0.0264192026226587,0,5.140848334651445e-07,0
blk_-5680441982827916621,0.0586857855716618,1,0,-0.0434591955082542,0,0.0,0,0.0,0
blk_-5704899712662113150,0.0627265962893069,1,0,-0.0290494612880661,0,0.0264192026226587,0,5.140848334651445e-07,0
blk_-5718504625725408070,0.0623470336903844,1,0,-0.0354482806213646,0,0.0538247808021749,0,3.3699832493999305e-06,0
blk_-5718873743060788176,0.0741876381520109,1,0,-0.0534682716227797,0,0.0031948881789113,0,5.905221484399122e-07,0
blk_-5719934513583495857,-0.0011640211634956,-1,1,0.0014926157011246,1,0.0770400584604388,1,1.4967624543736678e-05,0
blk_-5722491454804415982,0.0586857855716618,1,0,-0.0434591955082542,0,0.0,0,0.0,0
blk_-5739126205963920408,0.0741876381520109,1,0,-0.0534682716227797,0,0.0031948881789113,0,5.905221484399122e-07,0
blk_-5773244829531118765,0.0741876381520109,1,0,-0.0534682716227797,0,0.0031948881789113,0,5.905221484399122e-07,0
blk_-577659324269246113,0.0627265962893069,1,0,-0.0290494612880661,0,0.0264192026226587,0,5.140787134358353e-07,0
blk_-5777981614298940026,0.0627265962893069,1,0,-0.0290494612880661,0,0.0264192026226587,0,5.140787134358353e-07,0
blk_-5785220384376578831,0.0627265962893069,1,0,-0.0290494612880661,0,0.0264192026226587,0,5.140848334651445e-07,0
blk_-5799866343936729403,0.0586857855716618,1,0,-0.0434591955082542,0,0.0,0,0.0,0
blk_-5802915611610989626,0.0538306922825915,1,0,-0.0355085673533708,0,0.0167452514722913,0,1.0116425926287154e-06,0
blk_-5808893254440551816,0.0677379880115754,1,0,-0.026068258410184,0,0.025927968433013,0,2.01126750255982e-06,0
blk_-5814328448485070742,0.0627265962893069,1,0,-0.0290494612880661,0,0.0264192026226587,0,5.140848334651445e-07,0
blk_-5815145248455404269,0.0627265962893069,1,0,-0.0290494612880661,0,0.0264192026226587,0,5.140848334651445e-07,0
blk_-5817942497672492100,0.0677379880115754,1,0,-0.026068258410184,0,0.025927968433013,0,2.01126750255982e-06,0
blk_-5828360070550196756,0.0586857855716618,1,0,-0.0434591955082542,0,0.0,0,0.0,0
blk_-5836693155656083066,0.0677379880115754,1,0,-0.026068258410184,0,0.025927968433013,0,2.01126750255982e-06,0
blk_-5852844080027817147,0.0586857855716618,1,0,-0.0434591955082542,0,0.0,0,0.0,0
blk_-5861348317118763621,0.0741876381520109,1,0,-0.0534682716227797,0,0.0031948881789113,0,5.905221484399122e-07,0
blk_-5861636720645142679,0.0627265962893069,1,0,-0.0290494612880661,0,0.0264192026226587,0,5.140848334651445e-07,0
blk_-5880591395067598620,0.0623470336903844,1,0,-0.0354482806213646,0,0.0538247808021749,0,3.3699832493999305e-06,0
blk_-5882295985950637419,0.0741876381520109,1,0,-0.0534682716227797,0,0.0031948881789113,0,5.905221484399122e-07,0
blk_-5892603381347650390,0.0677379880115754,1,0,-0.026068258410184,0,0.025927968433013,0,2.01126750255982e-06,0
blk_-5908283405801966540,0.0586857855716618,1,0,-0.0434591955082542,0,0.0,0,0.0,0
blk_-591552904934794824,0.0225509552560345,1,0,-0.0,0,0.0124056889851394,0,2.8738087525154508e-06,0
blk_-5919767990596301121,-0.0011640211634956,-1,1,0.0014926157011246,1,0.0770400584604388,1,1.4967624543736678e-05,0
blk_-5927343391895571936,0.0741876381520109,1,0,-0.0534682716227797,0,0.0031948881789113,0,5.905221484399122e-07,0
blk_-5934436507161953485,0.0623470336903844,1,0,-0.0354482806213646,0,0.0538247808021749,0,3.3699832493999305e-06,0
blk_-5935642747315643391,-0.0005874360791319,-1,1,-0.0070004121605691,0,0.0346988365072883,0,3.676010131853065e-05,1
blk_-5949883083428548093,0.0741876381520109,1,0,-0.0534682716227797,0,0.0031948881789113,0,5.905221484399122e-07,0
blk_-5954527587435406374,0.0627265962893069,1,0,-0.0290494612880661,0,0.0264192026226587,0,5.140848334651445e-07,0
blk_-5957060034695163774,0.0677379880115754,1,0,-0.026068258410184,0,0.025927968433013,0,2.01126750255982e-06,0
blk_-5960135894031733009,0.0627265962893069,1,0,-0.0290494612880661,0,0.0264192026226587,0,5.140848334651445e-07,0
blk_-5961895238114806886,0.0741876381520109,1,0,-0.0534682716227797,0,0.0031948881789113,0,5.905221484399122e-07,0
blk_-5963475042722370536,0.0741876381520109,1,0,-0.0534682716227797,0,0.0031948881789113,0,5.905221484399122e-07,0
blk_-5970165518655489569,0.0627265962893069,1,0,-0.0290494612880661,0,0.0264192026226587,0,5.140848334651445e-07,0
blk_-5972745462629982078,0.0538306922825915,1,0,-0.0355085673533708,0,0.0167452514722913,0,1.0116425926287154e-06,0
blk_-5974833545991408899,0.0627265962893069,1,0,-0.0290494612880661,0,0.0264192026226587,0,5.140848334651445e-07,0
blk_-6008397446568765070,0.0623470336903844,1,0,-0.0354482806213646,0,0.0538247808021749,0,3.3699991042699334e-06,0
blk_-6031720401337601269,0.0627265962893069,1,0,-0.0290494612880661,0,0.0264192026226587,0,5.140787134358353e-07,0
blk_-6035642070260562886,0.0586857855716618,1,0,-0.0434591955082542,0,0.0,0,0.0,0
blk_-6050976999174805557,-0.0011640211634956,-1,1,0.0014926157011246,1,0.0770400584604388,1,1.4967624543736678e-05,0
blk_-6053005391233809507,0.0623470336903844,1,0,-0.0354482806213646,0,0.0538247808021749,0,3.3699832493999305e-06,0
blk_-6056336045486998577,0.0538306922825915,1,0,-0.0355085673533708,0,0.0167452514722913,0,1.0116425926287154e-06,0
blk_-6068451475575444798,0.0538306922825915,1,0,-0.0355085673533708,0,0.0167452514722913,0,1.0116425926287154e-06,0
blk_-6068587951382721748,0.0741876381520109,1,0,-0.0534682716227797,0,0.0031948881789113,0,5.905221484399122e-07,0
blk_-6075803209168884005,0.0623470336903844,1,0,-0.0354482806213646,0,0.0538247808021749,0,3.3699832493999305e-06,0
blk_-608202790716579401,0.0538306922825915,1,0,-0.0355085673533708,0,0.0167452514722913,0,1.0116425926287154e-06,0
blk_-6114220623980201749,0.0538306922825915,1,0,-0.0355085673533708,0,0.0167452514722913,0,1.0116425926287154e-06,0
blk_-6117917602803602155,0.0538306922825915,1,0,-0.0355085673533708,0,0.0167452514722913,0,1.0116425926287154e-06,0
blk_-6127741703501838658,0.0623470336903844,1,0,-0.0354482806213646,0,0.0538247808021749,0,3.3699832493999305e-06,0
blk_-6131345369657245178,0.0623470336903844,1,0,-0.0354482806213646,0,0.0538247808021749,0,3.3699832493999305e-06,0
blk_-6135061626100136978,0.0677379880115754,1,0,-0.026068258410184,0,0.025927968433013,0,2.01126750255982e-06,0
blk_-6136511938931864993,0.0538306922825915,1,0,-0.0355085673533708,0,0.0167452514722913,0,1.0116425926287154e-06,0
blk_-615578808743808725,0.0586857855716618,1,0,-0.0434591955082542,0,0.0,0,0.0,0
blk_-6160667975382232149,-0.0526229799070453,-1,1,0.086631471779147,1,0.0846628103085103,1,0.0006699917316526,1
blk_-6168484338203583997,0.0627265962893069,1,0,-0.0290494612880661,0,0.0264192026226587,0,5.140848334651445e-07,0
blk_-6177194341369822651,0.0623470336903844,1,0,-0.0354482806213646,0,0.0538247808021749,0,3.3699832493999305e-06,0
blk_-6213380972217661202,0.0677379880115754,1,0,-0.026068258410184,0,0.025927968433013,0,2.01126750255982e-06,0
blk_-6220821375880228145,0.0586857855716618,1,0,-0.0434591955082542,0,0.0,0,0.0,0
blk_-6224982681533811277,0.0741876381520109,1,0,-0.0534682716227797,0,0.0031948881789113,0,5.905221484399122e-07,0
blk_-6247364168500873179,0.0741876381520109,1,0,-0.0534682716227797,0,0.0031948881789113,0,5.905221484399122e-07,0
blk_-6250368566161066085,0.0677379880115754,1,0,-0.026068258410184,0,0.025927968433013,0,2.01126750255982e-06,0
blk_-6255015379143356507,0.0538306922825915,1,0,-0.0355085673533708,0,0.0167452514722913,0,1.0116425926287154e-06,0
blk_-6261136177206340449,0.0538306922825915,1,0,-0.0355085673533708,0,0.0167452514722913,0,1.0116425926287154e-06,0
blk_-626413149556394155,0.0623470336903844,1,0,-0.0354482806213646,0,0.0538247808021749,0,3.3699832493999305e-06,0
blk_-6276023454199613372,0.0677379880115754,1,0,-0.026068258410184,0,0.025927968433013,0,2.01126750255982e-06,0
blk_-6289001686128460561,0.0538306922825915,1,0,-0.0355085673533708,0,0.0167452514722913,0,1.0116425926287154e-06,0
blk_-62891505109755100,-0.0005874360791319,-1,1,-0.0070004121605691,0,0.0346988365072883,0,3.676010131853065e-05,1
blk_-6290631608800952376,-0.0005874360791319,-1,1,-0.0070004121605691,0,0.0346988365072883,0,3.676010131853065e-05,1
blk_-6292499669518281202,0.0623470336903844,1,0,-0.0354482806213646,0,0.0538247808021749,0,3.3699991042699334e-06,0
blk_-6299730951392868297,0.0741876381520109,1,0,-0.0534682716227797,0,0.0031948881789113,0,5.905352637669734e-07,0
blk_-6308508598639278892,0.0741876381520109,1,0,-0.0534682716227797,0,0.0031948881789113,0,5.905221484399122e-07,0
blk_-6314365697827006048,0.0741876381520109,1,0,-0.0534682716227797,0,0.0031948881789113,0,5.905221484399122e-07,0
blk_-6325232815283133921,0.0741876381520109,1,0,-0.0534682716227797,0,0.0031948881789113,0,5.905221484399122e-07,0
blk_-6329494504520216748,0.0677379880115754,1,0,-0.026068258410184,0,0.025927968433013,0,2.01126750255982e-06,0
blk_-6330812010936261924,0.0741876381520109,1,0,-0.0534682716227797,0,0.0031948881789113,0,5.905221484399122e-07,0
blk_-633826175832239328,0.0586857855716618,1,0,-0.0434591955082542,0,0.0,0,0.0,0
blk_-6338549285508312302,0.0741876381520109,1,0,-0.0534682716227797,0,0.0031948881789113,0,5.905221484399122e-07,0
blk_-6350492516478706425,0.0623470336903844,1,0,-0.0354482806213646,0,0.0538247808021749,0,3.3699832493999305e-06,0
blk_-6369730481066968769,0.0586857855716618,1,0,-0.0434591955082542,0,0.0,0,0.0,0
blk_-6380328072112550668,0.0677379880115754,1,0,-0.026068258410184,0,0.025927968433013,0,2.01126750255982e-06,0
blk_-6390296685077811803,0.0741876381520109,1,0,-0.0534682716227797,0,0.0031948881789113,0,5.905221484399122e-07,0
blk_-6400421658804613208,0.0623470336903844,1,0,-0.0354482806213646,0,0.0538247808021749,0,3.3699832493999305e-06,0
blk_-6412155847905320411,0.0677379880115754,1,0,-0.026068258410184,0,0.025927968433013,0,2.01126750255982e-06,0
blk_-6431101765137189231,0.0623470336903844,1,0,-0.0354482806213646,0,0.0538247808021749,0,3.3699832493999305e-06,0
blk_-643763844763678010,0.0623470336903844,1,0,-0.0354482806213646,0,0.0538247808021749,0,3.3699832493999305e-06,0
blk_-6441360440068187612,0.0627265962893069,1,0,-0.0290494612880661,0,0.0264192026226587,0,5.140848334651445e-07,0
blk_-6442394521537090621,0.0741876381520109,1,0,-0.0534682716227797,0,0.0031948881789113,0,5.905221484399122e-07,0
blk_-6449891932967810179,0.0741876381520109,1,0,-0.0534682716227797,0,0.0031948881789113,0,5.905221484399122e-07,0
blk_-6454539193224916125,0.0586857855716618,1,0,-0.0434591955082542,0,0.0,0,0.0,0
blk_-6464763289185102366,0.0741876381520109,1,0,-0.0534682716227797,0,0.0031948881789113,0,5.905221484399122e-07,0
blk_-6464892000340112134,0.0627265962893069,1,0,-0.0290494612880661,0,0.0264192026226587,0,5.140848334651445e-07,0
blk_-6477590833521072407,0.0538306922825915,1,0,-0.0355085673533708,0,0.0167452514722913,0,1.0116425926287154e-06,0
blk_-6486714614940767660,0.0677379880115754,1,0,-0.026068258410184,0,0.025927968433013,0,2.01126750255982e-06,0
blk_-6500549130351529113,0.0586857855716618,1,0,-0.0434591955082542,0,0.0,0,0.0,0
blk_-6502143621885580798,0.0627265962893069,1,0,-0.0290494612880661,0,0.0264192026226587,0,5.140848334651445e-07,0
blk_-6520030462660619051,-0.0011640211634956,-1,1,0.0014926157011246,1,0.0770400584604388,1,1.4967624543736678e-05,0
blk_-6525012344542022819,0.0586857855716618,1,0,-0.0434591955082542,0,0.0,0,0.0,0
blk_-653434419514937486,0.0586857855716618,1,0,-0.0434591955082542,0,0.0,0,0.0,0
blk_-6540455811923725840,0.0741876381520109,1,0,-0.0534682716227797,0,0.0031948881789113,0,5.905221484399122e-07,0
blk_-6543889749770222531,0.0677379880115754,1,0,-0.026068258410184,0,0.025927968433013,0,2.01126750255982e-06,0
blk_-6555060221133060529,0.0741876381520109,1,0,-0.0534682716227797,0,0.0031948881789113,0,5.905352637669734e-07,0
blk_-657087263710195616,-0.0011640211634956,-1,1,0.0014926157011246,1,0.0770400584604388,1,1.4967551798194852e-05,0
blk_-6582383997201802925,0.0741876381520109,1,0,-0.0534682716227797,0,0.0031948881789113,0,5.905221484399122e-07,0
blk_-6592952246351162022,0.0741876381520109,1,0,-0.0534682716227797,0,0.0031948881789113,0,5.905221484399122e-07,0
blk_-6608350831463251448,0.0677379880115754,1,0,-0.026068258410184,0,0.025927968433013,0,2.01126750255982e-06,0
blk_-6618090096819679591,0.0677379880115754,1,0,-0.026068258410184,0,0.025927968433013,0,2.01126750255982e-06,0
blk_-6620182933895093708,0.0225509552560345,1,0,-0.0,0,0.0124056889851394,0,2.8738087525154508e-06,0
blk_-663653551898848389,0.0677379880115754,1,0,-0.026068258410184,0,0.025927968433013,0,2.01126750255982e-06,0
blk_-6640779266188771131,0.0538306922825915,1,0,-0.0355085673533708,0,0.0167452514722913,0,1.0116425926287154e-06,0
blk_-664656559337730574,-0.0011640211634956,-1,1,0.0014926157011246,1,0.0770400584604388,1,1.4967624543736678e-05,0
blk_-6670958622368987959,0.0586857855716618,1,0,-0.0434591955082542,0,0.0,0,0.0,0
blk_-667933171485085225,-0.0005874360791319,-1,1,-0.0070004121605691,0,0.0346988365072883,0,3.676010131853065e-05,0
blk_-6695620358347030339,0.0586857855716618,1,0,-0.0434591955082542,0,0.0,0,0.0,0
blk_-6719337521981113643,0.0627265962893069,1,0,-0.0290494612880661,0,0.0264192026226587,0,5.140848334651445e-07,0
